,period,홍대,연남,이태원,종로,을지로,성수,한남,청담,신사,삼청,서촌,장충,반포,혜화,신촌,강남
488,2017-05-03,29475.331271559815,12212.495157211557,21946.407882705895,15115.686870540792,2023.81917489271,6397.870226911191,4367.073184957561,2938.5169165499105,11037.363829526106,11140.305591871853,6062.596915266026,1106.57483627912,4744.58814901671,13675.20382418771,11613.946289450376,16609.848479975386
489,2017-05-04,26416.037358373756,11472.061645893153,20158.781772557173,13699.142219919273,2287.4782016232843,4615.753597963476,3699.679903485274,3033.2407971204166,10306.73609974926,9759.514911993148,5202.3065156513685,1179.3757256238916,4264.09780420028,13879.184778434952,8582.2829850451,16638.047612927487
490,2017-05-05,27957.604800287878,12294.077680237026,24167.401325664072,14019.009794685873,1931.068675700093,5622.901854021329,4343.237710619265,3139.4152215907216,11181.82697987517,10843.904974120449,5568.476487202659,1228.2564002988277,4448.1826674069525,14505.6343737952,10292.718397460494,19911.552771869672
491,2017-05-06,22140.710322131035,9001.8881191021,16156.401653428526,9336.313810391925,1693.4627333569965,3759.2642793868918,3561.8484385049,2624.159150402839,9217.55102523827,6079.815733379487,3782.3610953835937,1361.3783367030535,4055.052403600546,11223.255442451338,7499.764383495915,20423.36345885557
492,2017-05-07,15670.691168207673,7728.589151155998,11354.996980009873,8434.875237094933,1330.8017409905872,3804.669113405292,3185.663351652616,2261.9195224084956,6934.206912725764,4781.646450925491,3188.3768334410206,1252.1766149686632,3999.9315168351504,7385.871336117634,5905.570630911866,10812.797256417634
493,2017-05-08,17873.66790980203,8408.09394274652,9853.838175502966,8618.694794328692,1821.6447414190113,3269.1058552583486,2787.7142213707466,2525.271296260413,7523.492129519767,4431.542577775144,3053.1437519397414,1252.1766149686632,4302.578932658865,9059.159704572376,9258.983631213461,16059.38996124697
494,2017-05-09,19428.71298350278,7848.381210282,12554.04276829507,8601.03949876231,1610.0918834633926,3791.2534095049095,3151.463993704467,2470.102864085262,8167.855137585819,4415.019168859692,3626.3227259082037,1191.855955626442,4227.6973204796805,8886.240171920055,9430.235097124965,13885.755019285412
495,2017-05-10,13397.211974749122,5140.6889455687,7817.237914343054,5820.916084218426,1924.8159844397821,2692.2647446433093,2084.049029530551,2296.2696204159697,6327.257527413305,3038.359341209851,2583.9886371809557,1149.2152020941646,3433.1178136463072,10086.32909462531,5491.455304267346,15274.95731310157
496,2017-05-11,15397.003779481709,5924.495443812036,9197.547742310535,7671.560853207901,2180.1389060346705,3069.94584297532,2332.7676565233623,2376.4203603307174,7978.701738101178,3806.726149286785,3119.7196411925443,1315.6176225994468,3808.56799677691,9024.992590918262,9663.75804013748,16930.513649201086
497,2017-05-12,19355.103797670938,8654.906892152681,12175.887828604313,9005.02337299573,2144.7061723481797,3500.252988418134,2933.8358960301625,2820.89348187173,9812.027582697576,4223.9596357917435,3605.517437934094,1378.0183848949653,4035.291678186757,12127.200873802034,10147.414361117822,20509.01418017862
498,2017-05-13,22001.791692307914,9368.487790734185,18464.897974111864,10300.06104383511,1848.7401451527232,4027.562283464468,3543.195466727055,2918.739959198195,10646.584202703674,5335.200237406652,4512.618445160063,1343.6980431758766,4563.624252917016,12018.479146715334,8800.239039559106,17489.327225767513
499,2017-05-14,17450.698552397378,9771.234286587085,14405.231933956338,10185.824582928324,1572.575735901527,5140.999402234657,3355.620500650328,2526.312673076374,9821.379773184508,6450.573867674149,4867.345766391681,1317.6977255527438,4268.25729381056,9467.13061507283,10147.414361117822,16176.373774960195
500,2017-05-15,12814.5897508468,5905.907020844207,8577.713699794635,6589.420897798259,2022.7768555464759,3190.679141113724,2373.1835502197428,2246.305004936776,6774.155157963192,3302.7425895519805,2630.800535122704,913.132240532673,3394.638485053413,8857.24921169793,8117.30849950576,17871.6182612879
501,2017-05-16,13995.390545379918,7514.824955476014,11572.71741036869,8605.191842516551,2330.2047210992273,3292.839013034495,2517.232672459399,2627.281747158798,7917.382672096689,4001.9165345835972,2950.1586087322457,1129.4551933309233,3719.1254711632105,7325.814453297605,5880.6628246928585,13510.778723117372
502,2017-05-17,15208.324493432357,6790.914486795679,9640.283651214218,9838.955021842869,2306.236275404217,3447.62694130733,2614.648243743393,2902.085598602438,8319.594914316867,4436.705054849361,2913.749354777553,1357.2181307964593,3626.5637783082234,9425.712385610945,6484.711452689884,13072.082919702241
503,2017-05-18,15750.513821974799,7181.268700670029,10799.743906706903,8641.540519587877,2443.7979327652447,3657.1044074661213,2586.6665430545263,2636.6495374266756,9450.34960059721,4444.968935730811,3156.1288951472375,1438.3390442371867,3693.124611401156,9642.120609097947,8727.587021387772,19679.672283405092
504,2017-05-19,19692.02947440976,9627.693022118898,15650.102689012294,8740.20177411083,2615.7487796494365,4008.988857246834,3127.6285193661715,2958.2938739016263,15624.831999629929,4094.8650625804635,3387.0644948668114,1555.8607900675327,3803.3663849319473,11031.697256440872,8367.437954366607,21596.3550613975
505,2017-05-20,23893.762442747484,11561.905690237654,19014.94837739068,11522.401360531836,2136.368842395401,5500.105065107773,3677.9169815667387,3029.076823548496,17388.52680019031,6229.564567735081,4571.912999754102,1613.0614888384248,4265.138126569273,14570.86741004722,11648.198936496865,18202.732129304015
506,2017-05-21,18352.618950331613,10193.601895572694,14560.444923010407,8994.638596304698,1727.8531476972535,5193.625449345462,3374.274593939223,2504.4529620927365,12341.683310877583,5259.811096018041,4158.932420591502,1345.7781461291736,3881.368964218109,10927.116452099763,8870.811811030793,18525.48443749159
507,2017-05-22,14386.226749265246,6842.548995039646,12555.09838250287,6215.553267699375,2180.1389060346705,3359.9135140538883,2547.286925568026,2545.049787304052,9334.988094970215,4700.058854769861,2559.023323876373,1225.1364397274983,3355.117034225836,9088.155165797487,6567.744011931544,16259.937357321374
508,2017-05-23,13493.626553233937,7826.694716819534,9314.230812779891,5966.306875198309,2211.4023623362255,3208.2218265644124,2466.452895153166,2832.3440257715292,9771.493322577764,2902.034688386199,2530.9367012434996,1342.657797840612,3256.315207022583,6779.095624801929,6338.371716104368,12722.165295057695
509,2017-05-24,14843.407975131071,6672.155117834556,10125.734235026393,7214.61109227533,2465.6829645848798,3614.7958142310804,2677.863335568189,2886.4710811307186,12061.073849016844,3304.808015666412,2638.081869781467,1448.7391712864398,3601.6032409151617,10750.051495698866,6503.393288130885,16935.734747601025
510,2017-05-25,15508.96714573158,7032.561316927404,10304.924746800498,7230.1902159645915,2606.3703551675167,3704.572732259675,2735.898167854633,2869.8167205349623,12517.32853085953,3514.4563837642436,2915.8293674427887,1389.4583695622507,3724.3252831424834,7492.522601831538,9231.996578294804,17629.289074032902
511,2017-05-26,20460.22425039379,8483.480324782711,16355.366081345177,8124.358270386232,2396.902135904366,4095.6695344920686,3243.69706242801,3015.545059708699,11772.147548318715,5457.066907429285,3544.142870674819,1484.0997583407934,3903.2103343698827,9386.364617521858,10647.673270839517,21097.07371017335
512,2017-05-27,24448.39382508734,11828.337084326484,22242.26261469565,10642.774343860898,2165.5488848215805,6065.593962597581,4028.195163172016,3130.045897630921,13949.482345691156,6806.874019167792,4582.315643741157,1522.5803059664765,4413.861028558647,11851.770998181399,11902.47903854305,21736.316909662888
513,2017-05-28,17731.642546011266,10312.361264533816,16224.111764757434,10218.016998939982,1653.8619471026625,4766.412535444745,3614.701889741943,2552.3363576319316,11493.613650562924,5640.896360884861,3868.7022662778886,1409.2187660427244,3891.7685881766547,11608.442275845071,7630.541154689904,13170.262976787038
514,2017-05-29,13567.235739065778,6441.867879516503,12334.248810028073,7771.260193669414,2075.925343667666,3182.423168771853,2088.194134370072,2632.4870975466793,8393.381947368644,3324.430651965373,2550.7006925545543,1165.8556380033092,3243.834938326052,8070.302851922134,5804.895859579029,17646.005691699458
515,2017-05-30,13415.875055445242,6677.318568658952,12074.850468714852,6686.002063138661,2219.7396922890043,3191.7118911219313,2203.2264012220307,3172.723942782235,8164.739361025465,4438.770480963792,2718.1817123496166,1270.8967661138722,3117.991928991753,7519.443100680868,5973.03630165502,16766.520443916797
516,2017-05-31,13174.328379202023,6405.7237237457275,11608.137037091134,6841.7815481150055,2222.8654255106135,3345.4670693865596,2127.5748733676214,3029.076823548496,8237.4910424277,4064.9152957093447,2596.472584163684,1296.8974714542378,3406.078431380951,7686.151249214802,5974.072001897864,16765.48012543113
517,2017-06-01,14412.138875885861,6536.875374685402,11086.230062602426,8902.209774718536,2245.7927766764824,3340.3073378280474,2104.775675239206,2991.604128785063,11439.57121094042,4176.452658736094,2686.9737803884514,1251.136757350631,3824.167432714729,7872.5332817932795,8232.51445909426,14297.292008234106
518,2017-06-02,19096.965196710025,8827.363481237491,16755.40616559408,10616.810443480601,2358.3424441791735,3899.605762992398,2560.75851629647,3045.7311841442533,12519.404094964477,4317.939788633963,3496.2909664004524,1370.7382184170417,4089.37404244885,10605.087692582274,8366.402254123761,20160.14987800081
519,2017-06-03,25099.439785912004,11987.371369717901,20558.803006552367,10976.137035828782,2075.925343667666,5840.637301763254,3305.8769995539756,3384.031414906884,12476.794270739716,6349.363635219557,4665.5367956375985,1390.4986148975154,4436.742721079414,11752.370848275266,10301.01969183117,19323.493241874938
520,2017-06-04,18524.713870626696,10201.863416891729,16904.379720669902,10114.165314724229,1915.437559957862,5073.924901215263,2927.6182387708814,2967.6631978614273,10073.932663584452,5407.494504259204,3923.8355052110182,1320.8176861240731,3669.2043963770875,9672.146800006469,7157.261451672907,13068.94896026417
521,2017-06-05,20410.463594167562,9750.580483289497,16685.603676103285,10029.00701201342,2403.154827164677,4592.020440187331,2958.7076465783393,3282.020964008499,9987.667941873657,4835.3475299007105,3663.771986195515,1255.2965755399928,4060.2540154455087,8706.069523459964,7920.1096040254215,19799.790056556387
522,2017-06-06,19470.18145685187,10195.667275902451,16704.35967854545,9762.105323945969,1757.0331901234333,5030.583557972016,3097.575387768594,3430.871899938195,11135.056305828783,5006.786603093423,3956.0834435048014,1210.576106771651,3801.287540059652,11604.30135309948,9592.145645315968,19392.427345531432
523,2017-06-07,12630.060335717732,6029.827172179688,11488.343674759508,7647.673124704726,2020.692216854008,2742.829310220222,2148.3015190762767,2914.575985626275,6886.400887029834,3284.1537545220967,2565.264652202519,1167.9357409566064,3132.5510425605785,6323.499601724189,5660.631446586182,12825.57295253297
524,2017-06-08,14669.241898857561,6693.841611297022,10595.576808766093,7456.586965901043,2582.400684655414,3264.9768644667824,2374.2198264296235,3351.7625368394083,9114.65748665856,4732.074047755411,2721.3030216779084,1374.898424323636,3621.36216646326,6897.138929069194,6376.771087229215,14694.206020468644
525,2017-06-09,20447.782196596374,7630.4862539424985,13509.335925846945,7756.71915591871,2805.4178306025133,3769.5837425039163,2705.8439147460062,3617.197064323248,9682.117685112478,5062.555284606797,3189.416839773639,1500.7401942499378,4129.93401577973,8046.488045131998,9090.84711224445,23635.24275150307
526,2017-06-10,23679.163471114094,11025.94216311532,20440.04640817483,11644.946426252533,2123.863459874779,5599.168696245184,3371.1646437985323,3591.174913459614,14107.453675542914,5692.534190169372,4258.797544801143,1539.220741875621,4820.510083564886,13233.065800033142,8278.179424346938,20572.72718543517
527,2017-06-11,17950.38382960151,9167.115877032753,16133.47974491629,9960.462001625005,1631.9769152830274,5172.988532352674,3019.851307494424,3174.8066964141567,8800.79039105999,4854.970166199671,3778.199779722684,1466.4194648136165,3775.2866802975987,9627.62287848539,6568.779712174389,12556.091452802073
528,2017-06-12,13550.643814348085,6292.1304740590385,12158.187440369948,6317.328780038007,2167.632298696956,3308.31820771003,2257.115007157904,3185.215863497995,9741.356326206154,3095.1596475685797,2552.7819955502277,1261.5368843998842,3516.320204911742,6497.454365062908,5493.530627860016,13195.334652291607
529,2017-06-13,13707.189946878114,6221.907542847244,10741.421221725934,6669.388770816266,2327.0789878776186,3355.786532503583,2268.5151669776365,3388.1953884788045,8387.150394247934,4239.449243438117,2958.4799497236277,1336.4178766979528,3778.4058475388856,7318.567838492819,7324.362270399072,14330.718741576686
530,2017-06-14,14230.716194724433,6441.867879516503,12682.186793020544,8346.598759263014,2479.230666451736,3377.4561995045765,2536.923041958174,3585.969563071733,8434.956419943865,3474.179486320968,2857.5761095118055,1413.3789719493188,4054.013881097244,10382.468084976885,5796.594565208353,16706.988218574515
531,2017-06-15,15684.1687999943,6861.137418007474,10650.789201884792,8772.394190122488,2635.5503975936967,3390.87190340496,2621.9021772125548,3528.71837726466,11862.568259045274,3430.8055379179063,2740.027006656345,1463.2995042422874,4009.292618290394,8037.170968954418,6055.029237546856,21298.66792672396
532,2017-06-16,19833.01926021131,7875.231154568863,15843.883297158498,8430.718976035263,2409.4075184249878,3907.8597260930087,2907.9278692721064,3987.7646394614317,12457.04481650458,3954.4095575279484,3123.880956853454,1327.0576072667322,4180.895412934845,9568.601226351759,7337.853835304912,19123.992666276736
533,2017-06-17,22947.259278533093,10837.99522155732,18006.535204881995,9978.117297191387,2313.5312860107624,4935.64690838491,3420.9081448948846,3856.6094409434527,14740.388929017085,5344.495743133456,4203.664305868014,1388.4185119442184,4368.0994433828055,11297.805554880939,9980.313542391656,17713.899476870287
534,2017-06-18,17803.17301690125,9153.690904889323,15387.594055836806,8067.236122627411,1479.826461526003,4315.466463767884,3101.720492608115,3469.3859715175895,8454.701013373133,4394.362731291653,3954.003430839565,1184.5757891485182,3518.400849649727,11178.731520930261,6365.354845916045,15656.208030136288
535,2017-06-19,15663.434563319754,6631.8828698543,10679.950544375275,7387.007786879496,2138.4534810878686,3067.882352200167,2569.0498474865612,3117.555510607084,8162.65893611465,4230.155914135037,2640.163172777141,1072.2541068427988,3097.1908812089714,7616.77729021719,6098.618879206865,18829.439491041267
536,2017-06-20,16115.430340276085,6783.685655641524,12647.803930252192,6663.156337879475,2425.039858984312,3293.8717630427013,2649.882756390372,3439.1998470820354,10990.593155479717,4309.678084176237,2778.516273276274,1269.8569084958401,3374.8777596396244,7748.278593407627,8794.00914567412,18244.50741849407
537,2017-06-21,18227.17795229512,7217.412856440805,11980.052542803642,9590.75063258579,2397.9444552506,3577.6469525545513,2724.4980080349005,3438.1584702660743,9279.905442892301,3736.49948497239,2951.198615064864,1339.5378372692821,3470.558619735899,10118.425746906629,7306.720058307896,17697.182859203727
538,2017-06-22,18458.361289682776,7840.1196889629655,15300.091178111643,8738.121684928281,2718.9200226702073,3614.7958142310804,2857.1480919658734,3328.862982731733,9664.448655788157,3732.368632743527,3238.3087503806228,1445.6192107151105,3772.1657131906204,11875.585804971535,7763.389326369581,24259.86297427845
539,2017-06-23,21673.15819844623,10668.636702967147,16033.479148980921,8750.586550801863,2801.2485532175774,4222.59330495593,3494.4882418405828,4057.5062122923405,11427.098383087265,4455.296066302968,3516.056248041945,1529.8604724444,4149.694741193518,10970.605142934444,8379.893819029601,27746.44486505679
540,2017-06-24,27840.463544091945,11902.690776197796,21846.407286770525,11408.164899625048,2485.483357712047,5111.073762891793,4154.626468332658,3837.8723267157743,14156.29991369425,5613.012020128173,4735.232703888256,1492.4197824367493,4300.498287920879,15349.52742332885,11957.488844623209,20831.76648836619
541,2017-06-25,19821.620343366536,9405.66463666984,14472.942045285246,8156.550686397891,1679.9150314901406,4023.4353019141627,3653.0452310185624,3187.2970834379935,9942.982553543947,5097.667528552132,3390.1858041951027,1286.4973444049847,3709.764369707967,13784.960781960806,8510.66666711661,15746.033029383076
542,2017-06-26,18701.986680867845,6679.383948988711,11878.996332660472,7224.995868966361,2228.077022241783,3000.807851180773,2878.911013884409,3351.7625368394083,9028.397625753629,3927.5590180403387,2828.448190215876,1210.576106771651,3485.119533170415,9026.02782160466,7976.155110348425,16746.676368802702
543,2017-06-27,19008.85036006577,7459.05968657253,11734.188683654718,8529.380230558214,2520.9148665814446,3634.4019904569213,3319.348590282419,3432.954653570117,11995.598793996593,4105.192193152621,3302.8046269681895,1367.6182578457124,4108.094445493646,9948.611906313501,8288.559965417264,23048.223539994004
544,2017-06-28,19164.35335564316,7084.19582517137,12427.991121731484,9959.423915686444,2807.5012444778886,3724.178908485516,3257.1697746675036,3567.232448844054,9841.129227419644,4344.790328121572,3103.075668879344,1411.2988689960218,4332.739282031198,9437.099923161322,8144.291629317436,24581.568461989824
545,2017-06-29,16928.20032357685,7296.929999136513,11988.38435494378,8453.568618599877,3175.3738335754674,3803.636363397086,3362.8744341194897,3905.532679606685,9713.294893939496,4148.568317979407,2960.561252719301,1431.0592654764957,3911.529313590443,11920.114227495596,10617.575194085346,20522.590336416568
546,2017-06-30,21278.179682604045,8491.741846101746,16394.951614137688,9474.434082496457,3679.76576068784,4109.083229151191,3548.376847776456,3775.4173242127445,12314.66209106633,4368.543816649397,3214.382153078221,1354.0981702251297,4223.5360310037095,11970.849533135064,9878.603070815974,20523.63715689277
547,2017-07-01,25067.29907342926,11605.278677162587,19855.631992381375,11294.966524656824,3609.942612661093,5156.476587668932,4466.560187150266,4319.81814302022,12046.525457058744,5783.415115628082,4437.721214915879,1318.7375831707761,4274.497428158825,14945.701936576972,11542.333894628866,24528.304155523685
548,2017-07-02,16081.218471814911,7328.943394247773,10546.603849625642,9872.189441098515,2322.910935309775,3465.1696267580182,3451.9986742133924,3362.1717039232467,8141.874130229974,4358.2166860772395,2734.8256846628174,1063.9340827468427,3464.318485387634,7948.123125912263,9203.973825133302,14154.196200530645
549,2017-07-03,16901.245060003595,5789.213032212842,9436.116553273407,7863.689015255573,2304.1516367117492,3484.775802983859,2749.369758583077,3541.21029798042,7817.6097708832,3422.5416570364555,2452.9168713405857,1108.654939232417,3392.5578403154273,6463.28275040581,11026.504173301684,21803.16387435751
550,2017-07-04,16630.671964208694,6473.881274627763,11787.32754886524,8769.279932306807,2667.8561732414855,3501.2857384263402,3182.553401511925,3767.0893770689045,10226.70779196504,3652.8464627023277,2800.3615675830024,1268.817050877808,3911.529313590443,7521.513562053664,9196.70823100547,21879.412717366344
551,2017-07-05,17538.813389041636,6671.125096119715,11373.752982452039,9289.576439324135,2672.0242258093285,3446.594191299123,3192.9172851217777,3555.7834386361787,9894.131454586743,3277.9574761788026,2787.8789109307113,1175.2155197172974,3808.56799677691,10531.57281083907,9785.189970503989,25109.048946166073
552,2017-07-06,18280.05290145241,6644.275151832852,11387.287464616336,10354.065016472821,2754.3527563566986,3352.690291720224,3099.6479401883544,3646.3433456347643,9646.779626463836,4172.321806507231,2808.684198904821,1319.7774407888085,3996.812349593863,9418.461269803174,10552.188770041841,20214.46100494315
553,2017-07-07,22060.88010940049,7283.505026993082,15177.149823410327,8986.329991490786,2526.1264633126148,3446.594191299123,3518.3237161788784,3949.250567882037,10285.951293864584,3499.998400963224,2840.932137198605,1497.619845961376,4332.739282031198,9964.144867612453,12017.68499813155,26441.846472087484
554,2017-07-08,26790.289196504815,9733.02475048655,15752.195663109556,10006.157369448805,2736.6370019219994,4295.860287542043,4247.895813266081,4506.143307405273,14527.330086281547,4435.673430004007,3464.043028106669,1528.820614826368,4791.390056561545,14332.71484114288,13973.063517979608,21652.753327301707
555,2017-07-09,21655.530695739322,8150.956760141606,13801.005901512915,8424.4904604039,1906.057910658849,3791.2534095049095,3967.051502255931,3565.151228904056,9149.995545307203,3995.720256240303,3245.5900850393864,1476.8195918628696,4228.737642848673,10012.809711879121,12193.087111228393,18637.247152804874
556,2017-07-10,17688.102916683743,5173.735030844838,9628.822696958101,7012.0981535366245,2108.2311193154546,2418.8070090072224,2599.1029790841394,3414.2175393424386,7379.028979170703,3036.291738671695,2255.2692162474136,1250.0965120153662,3630.723267918503,7172.568804689828,7938.791439466424,24032.15676373761
557,2017-07-11,20650.974692421565,6563.725318972264,10526.811083229384,8464.99148122947,2557.3899196141697,3107.0947046518486,3488.2694630702513,3633.8514249190043,9571.95238095665,4284.890794379335,2917.9106704384626,1390.4986148975154,4159.055842648761,9639.014917038752,10191.004002777832,23315.62440275357
558,2017-07-12,18941.462201132636,6459.423612319452,12832.197112050455,8703.853097039502,2789.785490043189,3154.5630294454018,3628.1734804703865,3830.5857563878953,9342.264721352198,3574.358093930206,3811.4877243490855,1485.1400036760585,3970.811489831809,11694.384426828032,7814.2445621574225,22058.028899364792
559,2017-07-13,18540.262658391748,7111.045769458233,20861.95278672817,10250.20941495164,2783.532798782878,3304.189216918464,3508.9961087789065,3867.018608027291,10144.603920075873,3948.2132791846543,3143.6449481645086,1496.5799883433438,4100.813988776388,9070.551743125738,8278.179424346938,18594.418541148083
560,2017-07-14,24190.255224126427,8358.524814832312,13938.518502332618,11391.547689997225,2753.3104370104643,3599.318628796806,4110.064348285707,4001.296403301229,10727.652722943301,3686.9270818023097,3216.4634560738946,1524.6604089197735,4714.427799644376,9956.898252807669,10353.95417431866,23586.152722960673
561,2017-07-15,27075.375502075553,9881.732134229174,16099.096882147938,11067.527771476383,2219.7396922890043,3988.349931012786,4451.016044002061,4047.097045208502,13653.279418611042,4946.88489292746,3683.537267837007,1513.2200365352555,4536.58487065166,15857.933714421833,13652.357368540097,24740.340568874173
562,2017-07-16,22975.25012009556,9081.402593347768,12037.33846383052,8934.402190730196,2129.0738317888554,4176.157730170584,4607.500480760281,3349.68131689941,10957.335521741888,5134.847375035624,3831.2530059905775,1383.218448419592,4035.291678186757,10483.943197258797,9713.577575682477,20101.65146915366
563,2017-07-17,20462.295406372214,9178.475468846425,9961.152669878096,9364.35388264934,2385.437847912885,3326.8916339276648,3207.425152060101,3562.028632148097,9306.926662703554,4281.793743419549,3130.122285179599,1322.8977890773706,3720.1657935322028,8277.393999231554,8201.376758990264,20417.095539979426
564,2017-07-18,20113.97081278862,7254.589702376461,11182.064752467728,9184.68666916982,2639.7184501615393,3434.2112374069466,3204.3163234304607,3853.4853104955705,9735.119912279579,5199.909385852078,3283.0393453266975,1434.1792260478253,3467.439452494612,12623.184396658244,8283.3696948821,23688.51355995974
565,2017-07-19,21155.84541853519,7201.922503967615,13598.912331480286,11618.982525872238,2740.8050544898424,3594.158897238294,3022.9601361240652,3802.480851892339,10139.407718604703,4965.475904381068,3297.6033049746625,1493.4600277720142,3922.969259917981,9496.121575294954,8542.840067463449,22239.772538810772
566,2017-07-20,21518.69078085805,7236.001279408632,10898.707738688181,9992.65833494209,2659.5188432887066,3628.211518131464,2644.7013753409706,4528.00301838891,10539.539535914068,5172.025045095391,3118.6796348599264,1435.2190836658572,3821.048265473441,9787.08441221454,8514.817314301947,23945.46572392889
567,2017-07-21,24356.1291175228,8133.401027338657,15995.967144096589,10848.401540415283,2755.395075702932,3665.360379807993,3123.4834145266504,4031.4840614287064,10938.631140768024,4638.091718489467,3164.450236138619,1442.499250143781,4288.018019224349,14801.773364146777,9783.11464691132,28985.23661181714
568,2017-07-22,28461.439948412288,10125.444344690657,16652.27642754273,11132.954606743688,2406.2805603862857,4295.860287542043,3330.748750102152,3920.104286570521,13117.001289790005,5428.148765403519,3666.8932955238065,1442.499250143781,4731.0693578168775,12916.217694950625,10961.117749258177,22322.289300695753
569,2017-07-23,19793.629501804066,8296.566073389591,10455.971829784497,9330.081377455132,1654.9042664488966,3139.083834769866,2876.8384614646484,3698.3891810539562,7643.009624162528,4185.745988039174,2940.7959710778086,1407.1386630894274,3827.288399821706,9571.706918410953,8814.76630470779,13137.88306392066
570,2017-07-24,19863.088816715626,6567.8560796317815,10216.366254867535,10422.606109555809,2706.4146401495855,3084.3922876426486,2542.104423007575,3514.146770300825,11101.798672090952,4216.729556179371,2869.0187598314787,1334.3377737446558,3850.1682924767824,10556.422848315602,9011.965200188128,16444.814956205424
571,2017-07-25,19817.470472446254,7282.472336828203,11304.987256915332,9260.498281128159,2820.0066269985105,3490.9662753093166,2667.5005734693864,3760.844183556986,11615.211570116498,5475.655742459167,3215.4234497412767,1367.6182578457124,4280.737562507091,9140.960932809747,8560.486202661605,24949.243022786588
572,2017-07-26,19978.158916933142,7610.865140809792,11530.02158571391,10711.315436943882,3193.089588010166,3710.7652138263934,2704.8076385361255,3784.7851144806223,10475.099832543356,5094.570477592348,3444.2790367956145,1601.6215041711396,4557.384118568751,11302.98170831293,9705.27235820482,22079.960113440753
573,2017-07-27,19779.11629202823,7609.832450644913,12553.00600434098,11145.415555311842,2716.8366087948325,3872.774355191632,2783.569116531225,3782.7038945406234,10051.06743278896,5247.4163629077275,3235.1874410523315,1574.5809412127417,4325.45882531394,14091.45207917636,8745.229233478947,21265.24119338138
574,2017-07-28,23860.586152275526,8538.212903521317,15577.189907659229,11739.451419715813,2639.7184501615393,3730.3713900522343,3044.7230580426003,3549.536711432337,13201.185586589987,5075.97946613874,3542.0628580095827,1465.3796071955844,4318.178368596682,10343.120316887796,9290.121331317458,24281.794188354415
575,2017-07-29,28276.91053328322,11814.912112183052,19959.79849438681,12962.829822351097,2550.0949090076247,5022.327585630144,3629.2097566802663,4182.416217298401,12037.168405765946,6649.895105199825,4777.883286169094,1553.7806871142357,4334.819926769183,17927.80095482367,11300.505734138695,24814.495770930604
576,2017-07-30,24204.768433902263,10474.490951969834,16829.355710901236,13656.565027216582,1981.0914305996737,4674.572126640999,3292.4042873144826,3878.4676182351673,13209.49756462151,6004.42441556715,4456.445199894315,1383.218448419592,4117.453747083199,11296.770324194542,11293.240140010863,19380.93832825535
577,2017-07-31,20979.60818628325,8266.61805860809,16563.71793560977,11679.21893144674,2563.642610874481,3702.5092414845217,2937.9810008696836,3872.222424723249,11148.569346137341,4777.513422272904,3348.575228246882,1529.8604724444,3817.9272983664628,11134.203098406198,7940.866763059093,22167.704475716208
578,2017-08-01,23804.604469150592,12336.417976997076,16646.018143310772,12496.533370666053,3430.6955303532627,4228.785786522649,3144.2100602353053,4362.496188171535,11586.114786200296,6224.402090660865,4398.190651632894,1590.1811317866213,4017.6115975109537,15874.501906407186,9154.158212695285,20824.45825100438
579,2017-08-02,23105.869008078123,8249.062325805142,16797.065226294773,13307.619294254004,2926.3048280579833,4149.328331611078,3191.8810089118974,4256.321763701229,12327.134918919483,6353.49448744842,3994.5727101247307,1485.1400036760585,4342.100383486441,12886.187003039118,8399.611354713445,26075.225233757454
580,2017-08-03,24103.175965471386,8428.747746044108,14390.641837584242,12416.569414953476,2903.377476892114,3830.4657619565915,3133.8461766254527,4612.316198183655,14180.20535694515,6316.316817388653,3906.1515265651997,1542.3407024469502,4471.062560062029,11963.602918330278,8702.675292061782,24491.743462743034
581,2017-08-04,27897.480805206087,10151.26159881264,16141.811557056428,14678.468577051723,3106.5930048949535,4184.4137025124555,3514.177489828308,4483.242219605675,16315.96568174237,5411.625356488067,4116.281838310663,1789.86403639296,5150.198681519648,16288.67970002304,10080.988313724492,25914.37248990177
582,2017-08-05,27708.80151915674,11010.45181064213,16971.03421779101,14481.14998531125,2462.5560065461777,4614.722857196531,3596.0477964530482,4899.610436651132,12596.311765382476,5383.74101573138,4120.443153971572,1760.7437581984977,4923.47320024411,14321.322802589519,10393.393168793331,25831.855728016788
583,2017-08-06,22413.362132867787,8749.91171887154,13467.65801489254,9459.896962051182,2242.6658186377804,4135.912627710695,3311.058380603377,3845.1588970436533,9352.657124294537,4545.145366916325,3357.937865901319,1407.1386630894274,4334.819926769183,11012.023372396328,8487.83418449027,16751.89746720264
584,2017-08-07,21508.319883039065,7177.137940010512,13363.491512887102,10688.465794379268,2573.022260173494,3769.5837425039163,2889.2737759832116,4035.6465013087027,9431.645219623348,3872.821961372317,2793.0802329242383,1435.2190836658572,4239.137266807218,11738.908348349109,7569.305377831738,19913.63991083154
585,2017-08-08,21709.441222885827,7701.739206869135,12240.487648070952,11108.028792301953,2836.681286904068,4179.253970953944,2944.1986581289657,4522.79766800103,10288.026857969531,5215.401169922177,3213.3421467456033,1412.3387266140542,4422.181807644898,10919.865336291994,7464.476036206582,27742.270587133055
